# Volume of Rice and Corn Quarterly, in metric tons, read this using read_csv_to_df

Commodity,Geolocation,1987 Q1,1987 Q2,1987 Q3,1987 Q4,1988 Q1,1988 Q2,1988 Q3,1988 Q4,1989 Q1,1989 Q2,1989 Q3,1989 Q4,1990 Q1,1990 Q2,1990 Q3,1990 Q4,1991 Q1,1991 Q2,1991 Q3,1991 Q4,1992 Q1,1992 Q2,1992 Q3,1992 Q4,1993 Q1,1993 Q2,1993 Q3,1993 Q4,1994 Q1,1994 Q2,1994 Q3,1994 Q4,1995 Q1,1995 Q2,1995 Q3,1995 Q4,1996 Q1,1996 Q2,1996 Q3,1996 Q4,1997 Q1,1997 Q2,1997 Q3,1997 Q4,1998 Q1,1998 Q2,1998 Q3,1998 Q4,1999 Q1,1999 Q2,1999 Q3,1999 Q4,2000 Q1,2000 Q2,2000 Q3,2000 Q4,2001 Q1,2001 Q2,2001 Q3,2001 Q4,2002 Q1,2002 Q2,2002 Q3,2002 Q4,2003 Q1,2003 Q2,2003 Q3,2003 Q4,2004 Q1,2004 Q2,2004 Q3,2004 Q4,2005 Q1,2005 Q2,2005 Q3,2005 Q4,2006 Q1,2006 Q2,2006 Q3,2006 Q4,2007 Q1,2007 Q2,2007 Q3,2007 Q4,2008 Q1,2008 Q2,2008 Q3,2008 Q4,2009 Q1,2009 Q2,2009 Q3,2009 Q4,2010 Q1,2010 Q2,2010 Q3,2010 Q4,2011 Q1,2011 Q2,2011 Q3,2011 Q4,2012 Q1,2012 Q2,2012 Q3,2012 Q4,2013 Q1,2013 Q2,2013 Q3,2013 Q4,2014 Q1,2014 Q2,2014 Q3,2014 Q4,2015 Q1,2015 Q2,2015 Q3,2015 Q4,2016 Q1,2016 Q2,2016 Q3,2016 Q4,2017 Q1,2017 Q2,2017 Q3,2017 Q4,2018 Q1,2018 Q2,2018 Q3,2018 Q4,2019 Q1,2019 Q2,2019 Q3,2019 Q4,2020 Q1,2020 Q2,2020 Q3,2020 Q4,2021 Q1,2021 Q2,2021 Q3,2021 Q4,2022 Q1,2022 Q2,2022 Q3,2022 Q4,2023 Q1,2023 Q2,2023 Q3,2023 Q4
Corn,....Northern Samar,0.00,21660.00,5320.00,2130.00,707.00,21318.00,5831.00,2139.00,708.00,20732.00,3825.00,2055.00,710.00,22267.00,3758.00,2072.00,700.00,23174.00,4835.00,0.00,1234.00,4583.00,4076.00,0.00,1020.00,4583.00,3972.00,0.00,700.00,2990.00,3800.00,0.00,700.00,2762.00,3502.00,0.00,540.00,1628.00,2520.00,168.00,488.00,1456.00,2601.00,182.00,507.00,1570.00,2585.00,237.00,592.00,2122.00,2670.00,240.00,581.00,2224.00,2728.00,237.00,630.00,2424.00,2550.00,209.00,656.00,2198.00,2605.00,232.00,692.00,2001.00,2590.00,281.00,703.00,2040.00,2597.00,304.00,797.00,2624.00,3184.00,1095.00,924.00,3025.00,3385.00,1210.00,941.00,3373.00,2438.00,2733.00,2836.00,3519.00,3357.00,2865.00,2853.00,3560.00,3653.00,3026.00,2922.00,2898.00,3863.00,3091.00,3252.00,3029.00,4193.00,3305.00,3306.18,3088.00,4386.00,3572.00,3460.00,3374.00,4360.00,3606.00,3581.00,3646.00,4450.00,3674.00,3679.00,3707.00,4199.00,3619.00,3539.00,3597.00,4195.00,3591.00,3497.00,3439.00,4245.00,3246.00,2444.00,3365.00,4262.30,3111.00,2392.00,3007.00,4240.00,2986.10,2260.00,3076.00,4331.00,3004.00,2189.00,3068.00,4333.00,2957.20,2048.00,3057.00,4371.00,2959.00,2002.00,2912.00,4398.00,2946.00
Corn,....Samar,2776.00,19504.00,2390.00,3485.00,3089.00,20351.00,3534.00,3781.00,3097.00,18294.00,2151.00,4239.00,3341.00,18528.00,2190.00,4297.00,3289.00,18488.00,1849.00,4219.00,4005.00,18010.00,1653.00,3806.00,1720.00,4977.00,960.00,3366.00,142.00,2968.00,1000.00,3300.00,144.00,3545.00,530.00,2732.00,157.00,3389.00,495.00,1656.00,149.00,3599.00,513.00,1686.00,164.00,3477.00,306.00,607.00,140.00,3789.00,226.00,569.00,118.00,2847.00,262.00,515.00,112.00,3035.00,288.00,571.00,129.00,3222.00,315.00,616.00,141.00,3374.00,349.00,682.00,153.00,3287.00,375.00,993.00,171.00,3948.00,459.00,1018.00,182.00,4259.00,460.00,875.00,220.00,4542.00,640.00,1412.00,203.00,4565.00,666.00,1793.00,575.00,5180.00,1007.00,1556.00,631.00,5415.00,1023.00,2060.00,683.00,5290.00,1181.00,2044.00,713.00,5233.00,1141.00,2046.00,725.00,5365.00,1185.00,1968.00,250.00,3845.00,1192.00,1935.00,229.00,3820.00,1180.00,1938.00,394.00,3783.00,1243.00,1893.00,477.00,3458.00,1343.00,1883.00,437.00,3706.00,2446.00,2208.00,445.00,3498.00,2161.00,2203.00,418.00,3277.00,2219.36,2087.00,381.45,3147.00,2199.00,2175.00,450.60,3143.00,2243.00,2009.87,490.00,4283.00,3135.00,2060.30
Corn,....Southern Leyte,257.00,993.00,5040.00,9485.00,179.00,929.00,5227.00,9168.00,222.00,1021.00,5241.00,9341.00,180.00,1153.00,4599.00,9380.00,320.00,1230.00,4646.00,9510.00,410.00,1210.00,4443.00,5530.00,230.00,940.00,1650.00,5690.00,80.00,730.00,1560.00,4210.00,71.00,636.00,1365.00,3542.00,64.00,602.00,1255.00,3190.00,57.00,590.00,1320.00,3289.00,50.00,15.00,408.00,3026.00,54.00,74.00,1172.00,3008.00,50.00,92.00,1268.00,3179.00,48.00,101.00,1318.00,3115.00,45.00,103.00,1251.00,3160.00,54.00,113.00,1204.00,3154.00,57.00,133.00,1247.00,3750.00,71.00,244.00,1389.00,4088.00,183.00,280.00,1847.00,4450.00,217.00,287.00,1826.00,4501.00,288.00,427.00,2072.00,4878.00,234.00,381.00,2183.00,4894.00,232.00,380.00,1842.00,5136.00,232.00,357.00,1598.00,5134.00,385.00,348.00,1415.00,4970.00,297.00,426.00,698.00,4388.00,255.00,417.00,547.00,4412.00,261.00,356.00,507.00,4025.00,260.00,314.00,521.00,3110.00,272.00,232.00,399.00,2250.00,291.00,239.00,394.00,1744.00,269.00,182.00,323.00,1342.00,268.00,168.00,375.00,1278.00,267.00,196.33,364.00,1446.00,156.00,137.49,346.00,1386.00,111.00,120.00,219.00,873.00
Corn,..REGION IX (ZAMBOANGA PENINSULA),23824.00,3981.00,114755.00,48639.00,29904.00,6125.00,126157.00,53995.00,23372.00,14097.00,119519.00,61862.00,13513.00,11746.00,136933.00,78594.00,24385.00,13819.00,106930.00,88109.00,19496.00,9440.00,90518.00,85639.00,19484.00,18980.00,102593.00,68306.00,27016.00,19681.00,94217.00,52146.00,15408.00,13201.00,123639.00,43373.00,26041.00,16404.00,100574.00,48842.00,21792.00,10483.00,95957.00,54690.00,10048.00,2490.00,143724.00,40460.00,24263.00,23494.00,44685.00,29864.00,18890.00,24442.00,35699.00,44202.00,18735.00,23481.00,56285.00,35808.00,16504.00,16992.00,56796.00,44780.00,20147.00,16081.00,79142.00,60917.00,26112.00,23164.00,86553.00,63802.00,29953.00,17783.00,94936.00,80536.00,31136.00,22676.00,102664.00,47915.00,35355.00,21357.00,99526.00,63441.00,34331.00,18246.00,74515.00,54717.00,32514.00,22350.00,64715.00,57669.00,29998.00,5728.00,96004.00,63619.00,42969.00,19743.00,76010.00,61369.00,52572.00,13829.00,83484.00,61446.00,46859.00,11571.00,83996.00,65361.00,36224.00,12289.00,103453.00,71376.00,38104.00,9896.00,96269.00,75911.00,42114.00,10719.24,124675.00,81443.00,40275.00,20230.00,107574.00,66376.00,57359.00,19110.00,124321.27,58119.60,36941.95,15533.13,97179.32,34982.31,31887.03,17719.84,86424.65,32823.29,40798.71,15311.29,93792.46,45669.22,50151.59,20065.08,72225.65,38190.43,54989.02,18125.42,76176.80,38150.07
Corn,....Zamboanga del Norte,3173.00,1347.00,50815.00,20845.00,5368.00,2291.00,55690.00,21792.00,6341.00,1180.00,58095.00,25925.00,2755.00,1837.00,67374.00,29917.00,11084.00,3253.00,41239.00,40580.00,5642.00,394.00,33355.00,32939.00,9693.00,2267.00,37817.00,14026.00,16348.00,2471.00,42110.00,15015.00,5339.00,3088.00,43921.00,15678.00,5974.00,7000.00,29660.00,14066.00,3760.00,3144.00,33772.00,21936.00,4847.00,74.00,58661.00,13695.00,7737.00,11898.00,19922.00,9452.00,9518.00,10517.00,11231.00,10917.00,4795.00,9665.00,13198.00,11019.00,2892.00,5638.00,18289.00,13258.00,5370.00,3745.00,26924.00,15063.00,4018.00,5149.00,18517.00,15846.00,2089.00,1471.00,34585.00,18448.00,4123.00,3504.00,32216.00,10994.00,5926.00,7754.00,27924.00,13445.00,2692.00,5463.00,6939.00,6191.00,2698.00,6748.00,13791.00,10840.00,5358.00,65.00,23986.00,11752.00,6886.00,5187.00,13057.00,6345.00,3247.00,4360.00,12780.00,9965.00,6583.00,4534.00,14234.00,12896.00,6187.00,4852.00,28586.00,15865.00,5527.00,1094.00,19744.00,16354.00,7496.00,370.00,34630.00,14364.00,5405.00,2419.00,33308.00,17420.00,12685.00,3122.00,31082.10,14759.00,5693.04,2291.50,31388.73,10491.54,6208.79,1330.90,29700.62,9921.52,7894.11,1778.50,32532.15,19673.36,13130.55,4743.61,20391.94,14042.25,14205.64,2805.62,15603.47,13025.81
Corn,....Zamboanga del Sur,20131.00,2634.00,54960.00,26060.00,24127.00,3612.00,60730.00,30080.00,16445.00,12535.00,52489.00,33271.00,10372.00,9909.00,59140.00,44736.00,12718.00,10453.00,62499.00,46621.00,12922.00,9046.00,54414.00,52531.00,9026.00,16577.00,60067.00,53020.00,9800.00,16260.00,50138.00,35468.00,9214.00,9936.00,77698.00,26760.00,19208.00,9036.00,68844.00,33458.00,17405.00,7242.00,60528.00,31252.00,4891.00,2400.00,82907.00,25852.00,14648.00,10948.00,23117.00,19006.00,7821.00,12984.00,23416.00,31940.00,12586.00,13090.00,41495.00,23125.00,9284.00,7199.00,24082.00,20880.00,11220.00,9644.00,36125.00,33338.00,17761.00,13172.00,46640.00,37536.00,23512.00,11655.00,38839.00,53230.00,21636.00,12523.00,53673.00,30666.00,24426.00,10428.00,58647.00,42402.00,25828.00,10411.00,61297.00,43984.00,23356.00,10081.00,40467.00,40829.00,18079.00,4200.00,56879.00,46028.00,28666.00,11643.00,50135.00,50745.00,43598.00,5196.00,59592.00,46338.00,32469.00,3886.00,57626.00,48257.00,23776.00,4123.00,59208.00,50097.00,26060.00,5957.00,60675.00,51904.00,30494.00,3859.00,70899.00,59373.00,26488.00,13126.00,54041.00,40358.00,37766.00,9462.00,75546.27,33190.00,25220.90,8688.18,46190.25,14693.82,16884.30,10706.05,37681.11,13206.98,26294.83,10519.34,50072.12,21188.78,31520.77,12282.10,40558.27,17993.95,34305.34,12384.27,52777.98,19639.84
Corn,....Zamboanga Sibugay,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3255.00,3615.00,12380.00,8174.00,2495.00,2580.00,13266.00,10055.00,3225.00,4383.00,18552.00,8626.00,2665.00,3969.00,18152.00,6526.00,3776.00,5692.00,13231.00,4823.00,3518.00,2582.00,9233.00,5407.00,4130.00,1740.00,3356.00,2417.00,3160.00,4778.00,7231.00,4128.00,4350.00,722.00,11465.00,3416.00,4172.00,1890.00,9191.00,2405.00,3575.00,2646.00,7006.00,2644.00,4463.00,1827.00,7330.00,2293.00,3304.00,2179.00,9536.00,2524.00,4255.00,2420.00,9759.00,2945.00,2340.00,6281.52,11757.00,3009.00,6379.00,3754.00,13741.00,4121.00,5611.00,3517.00,12679.15,3316.48,4163.16,4338.27,10807.62,4694.72,6316.84,3175.18,11191.35,5404.50,6609.77,3013.45,11188.19,4807.08,5500.27,3039.37,11275.45,6154.23,6478.04,2935.53,7795.36,5484.42
Corn,....Zamboanga City,520.00,0.00,8980.00,1734.00,409.00,222.00,9737.00,2123.00,586.00,382.00,8935.00,2666.00,386.00,0.00,10419.00,3941.00,583.00,113.00,3192.00,908.00,932.00,0.00,2749.00,169.00,765.00,136.00,4709.00,1260.00,868.00,950.00,1969.00,1663.00,855.00,177.00,2020.00,935.00,859.00,368.00,2070.00,1318.00,627.00,97.00,1657.00,1502.00,310.00,16.00,2156.00,913.00,1878.00,648.00,1646.00,1406.00,1551.00,941.00,1052.00,1345.00,1354.00,726.00,1592.00,1664.00,1073.00,540.00,2045.00,2468.00,1062.00,112.00,2827.00,2461.00,1108.00,460.00,2844.00,1794.00,1687.00,688.00,3360.00,2332.00,1601.00,957.00,3544.00,1432.00,1485.00,593.00,3722.00,2187.00,1681.00,632.00,2923.00,2125.00,3300.00,743.00,3226.00,1872.00,2211.00,741.00,3674.00,2423.00,3245.00,1023.00,3627.00,1874.00,2152.00,1627.00,4106.00,2499.00,3344.00,1324.00,4806.00,1915.00,2957.00,1135.00,6123.00,2890.00,2262.00,425.00,6091.00,4708.00,1784.00,208.72,7389.00,4697.00,2003.00,931.00,6484.00,4477.00,1297.00,3009.00,5013.74,6854.11,1864.86,215.18,8792.72,5102.23,2477.10,2507.71,7851.58,4290.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Corn,..REGION X (NORTHERN MINDANAO),80942.00,7413.00,155405.00,96915.00,82997.00,12439.00,190782.00,104273.00,98015.00,23626.00,192159.00,166101.00,67121.00,13380.00,261034.00,129088.00,96931.00,26018.00,252167.00,136083.00,88972.00,2135.00,297349.00,125157.00,155103.00,48588.00,258187.00,335976.00,144197.00,72987.00,372682.00,228016.00,177480.00,79395.00,400321.00,157671.00,218683.00,67658.00,336489.00,193594.00,211119.00,71857.00,394492.00,197559.00,122461.00,22293.00,363921.00,332322.00,230995.00,71476.00,326403.00,147945.00,194946.00,73496.00,324762.00,184624.00,170416.00,82935.00,350485.00,194897.00,170993.00,63867.00,358132.00,108219.00,176321.00,70448.00,387639.00,182774.00,205966.00,87856.00,476391.00,157476.00,174935.00,43251.00,522947.00,197094.00,228675.00,64737.00,481611.00,189304.00,227010.00,46079.00,535865.00,239390.00,318212.00,95363.00,408975.00,305014.00,297501.00,81117.00,484290.00,307716.00,273465.00,49854.00,448340.00,381580.00,334435.00,78894.00,423596.00,375283.00,329332.00,71229.00,448855.00,379338.00,252666.00,71357.00,508581.00,352432.00,292247.00,67359.00,472603.00,364333.00,307848.00,42745.62,464138.00,401570.00,249121.00,21220.09,498991.00,453784.00,316675.00,66163.00,438441.00,466024.00,317762.00,68283.00,448378.66,455114.34,303332.30,69696.50,484921.84,454975.16,320775.87,67429.82,516174.00,433785.52,316593.55,87081.62,510396.80,540958.48,298626.56,105235.20,514475.69,558864.44,315415.49,101987.63,537127.16,566358.70
Corn,....Bukidnon,52435.00,3685.00,91405.00,60800.00,57085.00,3466.00,119669.00,66545.00,70150.00,6561.00,112286.00,123700.00,44618.00,2771.00,172902.00,80189.00,69025.00,11106.00,167174.00,88547.00,64482.00,386.00,214659.00,82577.00,115200.00,34938.00,184790.00,278658.00,95144.00,55963.00,264288.00,163704.00,111600.00,51123.00,274810.00,97446.00,149798.00,44962.00,215786.00,126038.00,141853.00,41587.00,266997.00,128986.00,49631.00,12288.00,221577.00,247416.00,149053.00,38665.00,182443.00,78764.00,113850.00,41447.00,212756.00,106224.00,85872.00,43399.00,214595.00,115150.00,96945.00,19627.00,222404.00,47158.00,87852.00,28618.00,260667.00,120136.00,128655.00,42675.00,331705.00,104989.00,122010.00,7984.00,394260.00,126882.00,161662.00,32598.00,337644.00,116125.00,155567.00,16450.00,385185.00,146533.00,234709.00,53627.00,245477.00,207056.00,209499.00,41506.00,318905.00,207346.00,186785.00,30956.00,284896.00,275005.00,241136.00,48091.00,255613.00,265214.00,239206.00,43660.00,286465.00,276183.00,171133.00,45961.00,343057.00,244336.00,209251.00,42955.00,306572.00,247067.00,221431.00,21914.00,299438.00,278597.00,169410.00,7920.00,309919.00,314816.00,214412.00,44791.00,251959.00,333206.00,220180.00,41487.00,262818.86,333998.28,207910.00,41668.00,290628.00,320160.00,221879.91,40907.00,297943.00,294942.00,231786.03,40552.42,290599.00,388624.00,231192.06,55061.40,302405.91,395333.00,238550.00,57940.67,333525.65,405491.75
Corn,....Camiguin,4.00,121.00,580.00,170.00,195.00,21.00,688.00,190.00,0.00,150.00,518.00,0.00,72.00,130.00,807.00,0.00,69.00,117.00,502.00,15.00,0.00,117.00,360.00,33.00,20.00,87.00,558.00,78.00,0.00,420.00,252.00,65.00,89.00,48.00,99.00,37.00,47.00,45.00,85.00,32.00,43.00,85.00,189.00,47.00,43.00,80.00,299.00,108.00,135.00,245.00,349.00,132.00,91.00,168.00,229.00,67.00,46.00,128.00,210.00,80.00,58.00,209.00,206.00,114.00,40.00,142.00,300.00,119.00,56.00,144.00,267.00,101.00,62.00,149.00,289.00,109.00,60.00,161.00,423.00,87.00,62.00,169.00,332.00,72.00,47.00,188.00,280.00,57.00,38.00,164.00,220.00,48.00,51.00,166.00,210.00,68.00,42.00,193.00,214.00,59.00,89.00,163.00,254.00,44.00,48.00,137.00,277.00,54.00,35.00,143.00,156.00,102.00,72.00,86.00,116.00,102.00,34.00,58.76,89.00,179.00,95.00,165.00,156.00,151.00,128.00,254.00,183.00,230.00,168.00,196.00,153.00,197.00,120.21,212.82,173.50,153.86,138.55,176.50,224.80,128.15,78.00,120.10,226.68,121.44,63.44,97.80,153.36,109.60
Corn,....Lanao del Norte,21015.00,2375.00,37250.00,25400.00,17712.00,6675.00,39967.00,25937.00,19267.00,12668.00,44943.00,28713.00,14984.00,6016.00,51516.00,31808.00,19591.00,9958.00,51516.00,29583.00,16649.00,813.00,57913.00,25249.00,23960.00,11844.00,57761.00,35580.00,32490.00,13604.00,75990.00,50087.00,53836.00,26372.00,85030.00,47080.00,53419.00,19626.00,81245.00,52204.00,58289.00,27125.00,89930.00,56412.00,67675.00,9625.00,115455.00,54968.00,69854.00,27516.00,97973.00,55762.00,67151.00,28154.00,77375.00,62814.00,71296.00,35917.00,95214.00,63541.00,60501.00,39728.00,84830.00,46507.00,67772.00,39842.00,77155.00,41680.00,59478.00,42979.00,82693.00,34255.00,39807.00,33011.00,67101.00,42678.00,46773.00,26653.00,73156.00,46480.00,51240.00,24480.00,87987.00,57366.00,59483.00,32939.00,98357.00,58862.00,55769.00,31728.00,101067.00,59915.00,55597.00,15917.00,101238.00,60234.00,55571.00,23838.00,103244.00,62016.00,52388.00,22079.00,96167.00,53265.00,46850.00,19951.00,98072.00,57026.00,52229.00,19083.00,91893.00,57278.00,51942.00,18139.00,98211.00,64376.00,53398.00,12197.33,111547.00,77637.00,62043.00,14150.00,112638.00,78479.00,60801.00,19125.00,116348.80,68152.06,62241.30,24063.00,119329.84,78750.16,63253.25,23308.00,141513.92,85419.66,42649.47,38709.00,147443.00,101537.33,35379.50,39489.50,142151.10,111486.00,40249.85,36284.50,133054.95,120641.35
Corn,....Misamis Occidental,2508.00,522.00,10175.00,4620.00,1485.00,990.00,10324.00,2250.00,1735.00,792.00,11773.00,2607.00,676.00,434.00,7201.00,3531.00,1570.00,167.00,7298.00,3182.00,1742.00,24.00,6052.00,2724.00,2678.00,144.00,3900.00,2680.00,1250.00,450.00,9052.00,4050.00,2395.00,320.00,12320.00,3703.00,4363.00,205.00,12810.00,5850.00,3206.00,443.00,13740.00,5104.00,2181.00,54.00,12635.00,6800.00,2925.00,3000.00,21600.00,4118.00,5790.00,1541.00,11220.00,3930.00,3925.00,1690.00,12900.00,4040.00,1971.00,1062.00,15497.00,440.00,11500.00,710.00,12047.00,3123.00,5920.00,483.00,17866.00,3261.00,4510.00,462.00,17269.00,3905.00,6799.00,658.00,24461.00,5242.00,6131.00,774.00,24782.00,7025.00,7284.00,1427.00,25714.00,6761.00,12834.00,1661.00,25416.00,7696.00,12959.00,725.00,25673.00,10184.00,12932.00,1295.00,22006.00,12552.00,10747.00,1355.00,24046.00,13290.00,10839.00,1381.00,24679.00,13556.00,11578.00,1278.00,30554.00,14231.00,11056.00,639.00,28651.00,15488.00,10982.00,738.00,25006.00,19379.00,10968.00,962.00,26910.00,19575.00,10800.00,924.00,25223.00,19853.00,10627.00,772.50,24519.00,20795.00,10605.00,875.00,24240.21,18454.00,10839.50,871.70,22702.00,18112.00,8723.00,813.35,19208.00,15472.00,8436.20,776.50,17829.00,14145.00
Corn,....Misamis Oriental,4980.00,710.00,15995.00,5925.00,6520.00,1287.00,20134.00,9351.00,6863.00,3455.00,22639.00,11081.00,6771.00,4029.00,28608.00,13560.00,6676.00,4670.00,25677.00,14756.00,6099.00,795.00,18365.00,14574.00,13245.00,1575.00,11178.00,18980.00,15313.00,2550.00,23100.00,10110.00,9560.00,1532.00,28062.00,9405.00,11056.00,2820.00,26563.00,9470.00,7728.00,2617.00,23636.00,7010.00,2931.00,246.00,13955.00,23030.00,9028.00,2050.00,24038.00,9169.00,8064.00,2186.00,23182.00,11589.00,9277.00,1801.00,27566.00,12086.00,11518.00,3241.00,35195.00,14000.00,9157.00,1136.00,37470.00,17716.00,11857.00,1575.00,43860.00,14870.00,8546.00,1645.00,44028.00,23520.00,13381.00,4667.00,45927.00,21370.00,14010.00,4206.00,37579.00,28394.00,16689.00,7182.00,39147.00,32278.00,19361.00,6058.00,38682.00,32711.00,18073.00,2090.00,36323.00,36089.00,24754.00,5477.00,42519.00,35442.00,26902.00,3972.00,41923.00,36556.00,23796.00,3927.00,42496.00,37460.00,19154.00,3900.00,43428.00,45655.00,23347.00,1967.62,37722.00,43007.00,15297.00,306.00,52430.00,41773.00,29157.00,6095.00,46778.00,34613.00,25853.00,6493.00,43805.00,32881.00,22386.00,2997.00,50292.00,35073.00,24917.50,2127.00,52303.37,34816.00,31180.00,6772.00,49428.00,32557.00,23254.00,9750.85,50484.00,36452.00,28116.00,6888.16,52564.20,25971.00
Corn,..REGION XI (DAVAO REGION),67121.00,10134.00,66895.00,115410.00,18756.00,59524.00,80739.00,98634.00,22748.00,57865.00,64978.00,107827.00,25100.00,58138.00,80860.00,102816.00,30242.00,40579.00,87505.00,76684.00,26958.00,40389.00,59693.00,80775.00,43044.00,45147.00,59128.00,73287.00,37835.00,26345.00,46654.00,44599.00,24966.00,31675.00,46787.00,56681.00,25609.00,32345.00,42051.00,50408.00,21990.00,26042.00,49406.00,47299.00,18773.00,5753.00,57583.00,49831.00,26678.00,23462.00,46084.00,49590.00,22320.00,27458.00,39441.00,62088.00,22302.00,24611.00,49226.00,52267.00,28562.00,31394.00,54587.00,67404.00,33694.00,39085.00,67042.00,74523.00,28929.00,48048.00,78332.00,92472.00,48172.00,38638.00,108327.00,98276.00,40599.00,56946.00,130108.00,116254.00,37009.00,63896.00,144321.00,109021.00,56026.00,49852.00,96465.00,84067.00,34774.00,51756.00,68381.00,70167.00,35501.00,31702.00,67573.00,67578.00,27153.00,40886.00,57192.00,65982.00,32509.00,43115.00,69520.00,53483.00,26308.00,46136.00,75596.00,78973.00,41611.00,57961.00,86273.00,94448.00,44851.00,27712.00,73427.00,78110.00,42125.00,23907.00,80018.00,73039.00,53305.00,36819.00,93942.00,72669.00,55941.00,49720.00,96994.97,72018.74,50099.21,43999.62,71834.34,78877.19,57300.42,44625.16,79213.48,80784.08,58169.34,54817.71,72052.68,81854.31,66751.43,57733.84,72733.01,77170.48,69183.38,59538.34,75826.48,86311.85
Corn,....Davao de Oro (Compostela Valley),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4734.00,11589.00,12891.00,20185.00,9351.00,13426.00,18952.00,19130.00,9295.00,11938.00,24524.00,30763.00,13586.00,17229.00,31927.00,23304.00,8981.00,9415.00,34693.00,26425.00,11184.00,12380.00,32245.00,22130.00,11210.00,8679.00,23286.00,17781.00,5413.00,8641.00,16249.00,21131.00,8254.00,11274.00,12106.00,16772.00,7654.00,5249.00,14326.00,18464.00,8797.00,5976.00,19754.00,15599.00,4374.00,6490.00,16184.00,20126.00,8487.00,17571.00,21325.00,21046.00,8934.00,8641.00,10637.00,17647.00,11510.00,7021.00,17227.00,14181.00,8915.00,8586.00,19458.00,17078.00,14681.00,14222.00,24733.50,15469.74,12783.96,12999.04,15691.15,19990.80,14834.00,11913.35,20942.56,17240.00,12949.00,12912.00,18730.00,17126.00,13757.00,13491.00,17371.00,15391.00,13602.00,14220.00,17722.40,16296.00
Corn,....Davao del Norte,63174.00,7271.00,18150.00,62165.00,15261.00,55582.00,32679.00,50010.00,17073.00,53975.00,24236.00,51654.00,20740.00,54003.00,28262.00,47472.00,20354.00,38718.00,29261.00,34885.00,18099.00,39959.00,26565.00,36212.00,19311.00,39006.00,17910.00,26502.00,12989.00,13665.00,9518.00,16440.00,8060.00,16167.00,11308.00,13212.00,6277.00,15217.00,11740.00,12690.00,6135.00,8327.00,11259.00,14641.00,7320.00,3148.00,7833.00,15438.00,5526.00,7830.00,11220.00,14713.00,7483.00,11350.00,9139.00,18087.00,5681.00,11862.00,12970.00,15003.00,2978.00,5760.00,5569.00,9820.00,3930.00,6277.00,7996.00,10658.00,3559.00,5100.00,7143.00,9668.00,3501.00,7924.00,10497.00,9642.00,4219.00,7878.00,13451.00,10385.00,4633.00,11033.00,17017.00,13139.00,6649.00,9719.00,15487.00,10127.00,3930.00,7861.00,11761.00,7749.00,3787.00,5726.00,7649.00,6369.00,2281.00,6036.00,7588.00,6690.00,2898.00,6014.00,6679.00,6057.00,2122.00,4714.00,6313.00,7548.00,3082.00,7461.00,7745.00,7984.00,3999.00,5618.00,4604.00,5914.00,3237.00,3651.00,5867.00,5927.00,4498.00,5452.00,8739.00,6185.00,5056.00,5032.00,8898.00,6197.00,4978.00,5489.00,8710.00,5916.00,5659.00,5425.16,9916.00,8274.00,5623.00,8828.98,9040.60,14931.26,10037.22,8647.00,9115.97,15812.56,10479.78,9138.72,9328.34,15829.97
